Region Name,Plant Name,Year,Month,Installed Capacity (kW),Net Generation (kWh)
Pacific Northwest,Grand Coulee P/G,2008,2,"314,000.00","4,455,000.00"
Pacific Northwest,Grand Coulee P/G,2008,3,"314,000.00","-518,000.00"
Pacific Northwest,Grand Coulee P/G,2008,4,"314,000.00","-683,000.00"
Pacific Northwest,Grand Coulee P/G,2008,5,"314,000.00","713,000.00"
Pacific Northwest,Grand Coulee P/G,2008,6,"314,000.00","4,417,000.00"
Pacific Northwest,Grand Coulee P/G,2008,7,"314,000.00","7,152,000.00"
Pacific Northwest,Grand Coulee P/G,2008,8,"314,000.00","6,631,000.00"
Pacific Northwest,Grand Coulee P/G,2008,9,"314,000.00","-442,000.00"
Pacific Northwest,Grand Coulee P/G,2008,10,"314,000.00","-390,000.00"
Pacific Northwest,Grand Coulee P/G,2008,11,"314,000.00","9,821,000.00"
Pacific Northwest,Grand Coulee P/G,2008,12,"314,000.00","12,238,000.00"
Pacific Northwest,Grand Coulee P/G,2009,1,"314,000.00","1,472,000.00"
Pacific Northwest,Grand Coulee P/G,2009,2,"314,000.00","1,499,000.00"
Pacific Northwest,Grand Coulee P/G,2009,3,"314,000.00","5,376,000.00"
Pacific Northwest,Grand Coulee P/G,2009,4,"314,000.00","5,221,000.00"
Pacific Northwest,Grand Coulee P/G,2009,5,"314,000.00","10,178,000.00"
Pacific Northwest,Grand Coulee P/G,2009,6,"314,000.00","3,714,000.00"
Pacific Northwest,Grand Coulee P/G,2009,7,"314,000.00","2,233,000.00"
Pacific Northwest,Grand Coulee P/G,2009,8,"314,000.00","6,370,000.00"
Pacific Northwest,Grand Coulee P/G,2009,9,"314,000.00","4,103,000.00"
Pacific Northwest,Green Springs,1999,9,"17,290.00","6,786,000.00"
Pacific Northwest,Green Springs,1999,10,"17,290.00","3,814,000.00"
Pacific Northwest,Green Springs,1999,11,"17,290.00","5,075,000.00"
Pacific Northwest,Green Springs,1999,12,"17,290.00","5,012,000.00"
Pacific Northwest,Green Springs,2000,1,"17,290.00","5,480,000.00"
Pacific Northwest,Green Springs,2000,2,"17,290.00","5,431,000.00"
Pacific Northwest,Green Springs,2000,3,"17,290.00","6,570,000.00"
Pacific Northwest,Green Springs,2000,4,"17,290.00","6,509,000.00"
Pacific Northwest,Green Springs,2000,5,"17,290.00","7,130,000.00"
Pacific Northwest,Green Springs,2000,6,"17,290.00","6,535,000.00"
Pacific Northwest,Green Springs,2000,7,"17,290.00","5,998,000.00"
Pacific Northwest,Green Springs,2000,8,"17,290.00","8,075,000.00"
Pacific Northwest,Green Springs,2000,9,"17,290.00","6,954,000.00"
Pacific Northwest,Green Springs,2000,10,"17,290.00","4,909,000.00"
Pacific Northwest,Green Springs,2000,11,"17,290.00","3,931,000.00"
Pacific Northwest,Green Springs,2000,12,"17,290.00","4,938,000.00"
Pacific Northwest,Green Springs,2001,1,"17,290.00","5,309,000.00"
Pacific Northwest,Green Springs,2001,2,"17,290.00","4,784,000.00"
Pacific Northwest,Green Springs,2001,3,"17,290.00","5,886,500.00"
Pacific Northwest,Green Springs,2001,4,"17,290.00","7,143,000.00"
Pacific Northwest,Green Springs,2001,5,"17,290.00","7,652,500.00"
Pacific Northwest,Green Springs,2001,6,"17,290.00","8,447,000.00"
Pacific Northwest,Green Springs,2001,7,"17,290.00","9,083,000.00"
Pacific Northwest,Green Springs,2001,8,"17,290.00","8,531,000.00"
Pacific Northwest,Green Springs,2001,9,"17,290.00","4,263,000.00"
Pacific Northwest,Green Springs,2001,10,"17,290.00","4,563,000.00"
Pacific Northwest,Green Springs,2001,11,"17,290.00","3,339,000.00"
Pacific Northwest,Green Springs,2001,12,"17,290.00","3,304,000.00"
Pacific Northwest,Green Springs,2002,1,"17,290.00","3,035,000.00"
Pacific Northwest,Green Springs,2002,2,"17,290.00","2,121,000.00"
Pacific Northwest,Green Springs,2002,3,"17,290.00","6,138,000.00"
Pacific Northwest,Green Springs,2002,4,"17,290.00","6,433,000.00"
Pacific Northwest,Green Springs,2002,5,"17,290.00","6,349,500.00"
Pacific Northwest,Green Springs,2002,6,"17,290.00","5,698,000.00"
Pacific Northwest,Green Springs,2002,7,"17,290.00","6,886,500.00"
Pacific Northwest,Green Springs,2002,8,"17,290.00","6,784,500.00"
Pacific Northwest,Green Springs,2002,9,"17,290.00","4,916,000.00"
Pacific Northwest,Green Springs,2002,10,"17,290.00","3,377,500.00"
Pacific Northwest,Green Springs,2002,11,"17,290.00","3,844,000.00"
Pacific Northwest,Green Springs,2002,12,"17,290.00","3,680,000.00"
Pacific Northwest,Green Springs,2003,1,"17,290.00","3,995,000.00"
Pacific Northwest,Green Springs,2003,2,"17,290.00","3,066,000.00"
Pacific Northwest,Green Springs,2003,3,"17,290.00","3,475,500.00"
Pacific Northwest,Green Springs,2003,4,"17,290.00","4,306,500.00"
Pacific Northwest,Green Springs,2003,5,"17,290.00","3,553,000.00"
Pacific Northwest,Green Springs,2003,6,"17,290.00","5,635,000.00"
Pacific Northwest,Green Springs,2003,7,"17,290.00","7,059,000.00"
Pacific Northwest,Green Springs,2003,8,"17,290.00","6,255,000.00"
Pacific Northwest,Green Springs,2003,9,"17,290.00","5,354,000.00"
Pacific Northwest,Green Springs,2003,10,"17,290.00","3,003,000.00"
Pacific Northwest,Green Springs,2003,11,"17,290.00","4,069,000.00"
Pacific Northwest,Green Springs,2003,12,"17,290.00","5,446,000.00"
Pacific Northwest,Green Springs,2004,1,"17,290.00","5,369,000.00"
Pacific Northwest,Green Springs,2004,2,"17,290.00","4,542,000.00"
Pacific Northwest,Green Springs,2004,3,"17,290.00","2,144,000.00"
Pacific Northwest,Green Springs,2004,4,"17,290.00","-12,000.00"
Pacific Northwest,Green Springs,2004,5,"17,290.00","2,211,500.00"
Pacific Northwest,Green Springs,2004,6,"17,290.00","6,483,500.00"
Pacific Northwest,Green Springs,2004,7,"17,290.00","7,873,000.00"
Pacific Northwest,Green Springs,2004,8,"17,290.00","7,115,500.00"
Pacific Northwest,Green Springs,2004,9,"17,290.00","5,155,500.00"
Pacific Northwest,Green Springs,2004,10,"17,290.00","2,177,000.00"
Pacific Northwest,Green Springs,2004,11,"17,290.00","3,755,000.00"
Pacific Northwest,Green Springs,2004,12,"17,290.00","4,866,000.00"
Pacific Northwest,Green Springs,2005,1,"17,290.00","4,261,000.00"
Pacific Northwest,Green Springs,2005,2,"17,290.00","3,978,500.00"
Pacific Northwest,Green Springs,2005,3,"17,290.00","5,129,000.00"
Pacific Northwest,Green Springs,2005,4,"17,290.00","5,579,500.00"
Pacific Northwest,Green Springs,2005,5,"17,290.00","5,261,500.00"
Pacific Northwest,Green Springs,2005,6,"17,290.00","4,131,000.00"
Pacific Northwest,Green Springs,2005,7,"17,290.00","5,345,000.00"
Pacific Northwest,Green Springs,2005,8,"17,290.00","5,896,000.00"
Pacific Northwest,Green Springs,2005,9,"17,290.00","4,443,000.00"
Pacific Northwest,Green Springs,2005,10,"17,290.00","934,000.00"
Pacific Northwest,Green Springs,2005,11,"17,290.00","-13,000.00"
Pacific Northwest,Green Springs,2005,12,"17,290.00","1,406,000.00"
Pacific Northwest,Green Springs,2006,1,"17,290.00","4,833,000.00"
Pacific Northwest,Green Springs,2006,2,"17,290.00","6,249,000.00"
Pacific Northwest,Green Springs,2006,3,"17,290.00","6,677,000.00"
Pacific Northwest,Green Springs,2006,4,"17,290.00","10,492,500.00"
Pacific Northwest,Green Springs,2006,5,"17,290.00","9,571,000.00"
Pacific Northwest,Green Springs,2006,6,"17,290.00","5,497,000.00"
Pacific Northwest,Green Springs,2006,7,"17,290.00","5,442,000.00"
Pacific Northwest,Green Springs,2006,8,"17,290.00","6,384,000.00"
Pacific Northwest,Green Springs,2006,9,"17,290.00","5,442,000.00"
Pacific Northwest,Green Springs,2006,10,"17,290.00","4,527,500.00"
Pacific Northwest,Green Springs,2006,11,"17,290.00",2
Pacific Northwest,Green Springs,2006,12,"17,290.00","2,371,000.00"
Pacific Northwest,Green Springs,2007,1,"17,290.00","3,680,000.00"
Pacific Northwest,Green Springs,2007,2,"17,290.00","4,039,500.00"
Pacific Northwest,Green Springs,2007,3,"17,290.00","9,437,000.00"
Pacific Northwest,Green Springs,2007,4,"17,290.00","8,728,000.00"
Pacific Northwest,Green Springs,2007,5,"17,290.00","7,259,000.00"
Pacific Northwest,Green Springs,2007,6,"17,290.00","6,204,500.00"
Pacific Northwest,Green Springs,2007,7,"17,290.00","6,691,500.00"
Pacific Northwest,Green Springs,2007,8,"17,290.00","5,883,000.00"
Pacific Northwest,Green Springs,2007,9,"17,290.00","5,209,500.00"
Pacific Northwest,Green Springs,2007,10,"17,290.00","1,823,500.00"
Pacific Northwest,Green Springs,2007,11,"17,290.00","1,631,500.00"
Pacific Northwest,Green Springs,2007,12,"17,290.00","3,608,000.00"
Pacific Northwest,Green Springs,2008,1,"17,290.00","3,164,000.00"
Pacific Northwest,Green Springs,2008,2,"17,290.00","4,098,000.00"
Pacific Northwest,Green Springs,2008,3,"17,290.00","5,279,500.00"
Pacific Northwest,Green Springs,2008,4,"17,290.00","6,067,500.00"
Pacific Northwest,Green Springs,2008,5,"17,290.00","11,846,000.00"
Pacific Northwest,Green Springs,2008,6,"17,290.00","6,389,000.00"
Pacific Northwest,Green Springs,2008,7,"17,290.00","6,511,000.00"
Pacific Northwest,Green Springs,2008,8,"17,290.00","5,966,000.00"
Pacific Northwest,Green Springs,2008,9,"17,290.00","4,913,000.00"
Pacific Northwest,Green Springs,2008,10,"17,290.00","3,438,000.00"
Pacific Northwest,Green Springs,2008,11,"17,290.00","3,251,500.00"
Pacific Northwest,Green Springs,2008,12,"17,290.00","4,085,500.00"
Pacific Northwest,Green Springs,2009,1,"17,290.00","4,869,000.00"
Pacific Northwest,Green Springs,2009,2,"17,290.00","4,726,000.00"
Pacific Northwest,Green Springs,2009,3,"17,290.00","7,413,000.00"
Pacific Northwest,Green Springs,2009,4,"17,290.00","7,919,000.00"
Pacific Northwest,Green Springs,2009,5,"17,290.00","7,400,000.00"
Pacific Northwest,Green Springs,2009,6,"17,290.00","6,460,000.00"
Pacific Northwest,Green Springs,2009,7,"17,290.00","6,349,000.00"
Pacific Northwest,Green Springs,2009,8,"17,290.00","6,869,000.00"
Pacific Northwest,Green Springs,2009,9,"17,290.00","5,529,000.00"
Pacific Northwest,Hungry Horse,1999,9,"428,000.00","104,555,300.00"
Pacific Northwest,Hungry Horse,1999,10,"428,000.00","39,713,000.00"
Pacific Northwest,Hungry Horse,1999,11,"428,000.00","22,427,300.00"
Pacific Northwest,Hungry Horse,1999,12,"428,000.00","93,873,000.00"
Pacific Northwest,Hungry Horse,2000,1,"428,000.00","108,718,000.00"
Pacific Northwest,Hungry Horse,2000,2,"428,000.00","122,675,000.00"
Pacific Northwest,Hungry Horse,2000,3,"428,000.00","106,880,400.00"
Pacific Northwest,Hungry Horse,2000,4,"428,000.00","116,673,700.00"
Pacific Northwest,Hungry Horse,2000,5,"428,000.00","40,491,900.00"
Pacific Northwest,Hungry Horse,2000,6,"428,000.00","59,884,600.00"
Pacific Northwest,Hungry Horse,2000,7,"428,000.00","144,338,000.00"
Pacific Northwest,Hungry Horse,2000,8,"428,000.00","113,042,100.00"
Pacific Northwest,Hungry Horse,2000,9,"428,000.00","40,230,200.00"
Pacific Northwest,Hungry Horse,2000,10,"428,000.00","45,708,200.00"
Pacific Northwest,Hungry Horse,2000,11,"428,000.00","52,432,100.00"
Pacific Northwest,Hungry Horse,2000,12,"428,000.00","65,353,100.00"
Pacific Northwest,Hungry Horse,2001,1,"428,000.00","61,427,600.00"
Pacific Northwest,Hungry Horse,2001,2,"428,000.00","85,275,000.00"
Pacific Northwest,Hungry Horse,2001,3,"428,000.00","57,753,700.00"
Pacific Northwest,Hungry Horse,2001,4,"428,000.00","42,196,400.00"
Pacific Northwest,Hungry Horse,2001,5,"428,000.00","6,984,000.00"
Pacific Northwest,Hungry Horse,2001,6,"428,000.00","5,447,000.00"
Pacific Northwest,Hungry Horse,2001,7,"428,000.00","18,803,700.00"
Pacific Northwest,Hungry Horse,2001,8,"428,000.00","42,740,000.00"
Pacific Northwest,Hungry Horse,2001,9,"428,000.00","55,324,100.00"
Pacific Northwest,Hungry Horse,2001,10,"428,000.00","54,567,300.00"
Pacific Northwest,Hungry Horse,2001,11,"428,000.00","38,999,700.00"
Pacific Northwest,Hungry Horse,2001,12,"428,000.00","52,285,200.00"
Pacific Northwest,Hungry Horse,2002,1,"428,000.00","43,236,800.00"
Pacific Northwest,Hungry Horse,2002,2,"428,000.00","46,670,900.00"
Pacific Northwest,Hungry Horse,2002,3,"428,000.00","43,432,900.00"
Pacific Northwest,Hungry Horse,2002,4,"428,000.00","42,196,400.00"
Pacific Northwest,Hungry Horse,2002,5,"428,000.00","137,766,200.00"
Pacific Northwest,Hungry Horse,2002,6,"428,000.00","156,130,100.00"
Pacific Northwest,Hungry Horse,2002,7,"428,000.00","116,738,000.00"
Pacific Northwest,Hungry Horse,2002,8,"428,000.00","146,161,500.00"
Pacific Northwest,Hungry Horse,2002,9,"428,000.00","81,523,800.00"
Pacific Northwest,Hungry Horse,2002,10,"428,000.00","53,147,800.00"
Pacific Northwest,Hungry Horse,2002,11,"428,000.00","57,470,800.00"
Pacific Northwest,Hungry Horse,2002,12,"428,000.00","61,223,600.00"
Pacific Northwest,Hungry Horse,2003,1,"428,000.00","62,003,600.00"
Pacific Northwest,Hungry Horse,2003,2,"428,000.00","41,090,600.00"
Pacific Northwest,Hungry Horse,2003,3,"428,000.00","33,078,800.00"
Pacific Northwest,Hungry Horse,2003,4,"428,000.00","7,723,700.00"
Pacific Northwest,Hungry Horse,2003,5,"428,000.00","115,374,700.00"
Pacific Northwest,Hungry Horse,2003,6,"428,000.00","59,443,700.00"
Pacific Northwest,Hungry Horse,2003,7,"428,000.00","123,387,800.00"
Pacific Northwest,Hungry Horse,2003,8,"428,000.00","106,081,800.00"
Pacific Northwest,Hungry Horse,2003,9,"428,000.00","46,810,100.00"
Pacific Northwest,Hungry Horse,2003,10,"428,000.00","45,364,800.00"
Pacific Northwest,Hungry Horse,2003,11,"428,000.00","36,883,600.00"
Pacific Northwest,Hungry Horse,2003,12,"428,000.00","52,212,000.00"
Pacific Northwest,Hungry Horse,2004,1,"428,000.00","59,792,100.00"
Pacific Northwest,Hungry Horse,2004,2,"428,000.00","54,115,300.00"
Pacific Northwest,Hungry Horse,2004,3,"428,000.00","36,213,000.00"
Pacific Northwest,Hungry Horse,2004,4,"428,000.00","14,633,300.00"
Pacific Northwest,Hungry Horse,2004,5,"428,000.00","98,003,200.00"
Pacific Northwest,Hungry Horse,2004,6,"428,000.00","105,883,900.00"
Pacific Northwest,Hungry Horse,2004,7,"428,000.00","137,403,100.00"
Pacific Northwest,Hungry Horse,2004,8,"428,000.00","136,607,600.00"
Pacific Northwest,Hungry Horse,2004,9,"428,000.00","68,039,700.00"
Pacific Northwest,Hungry Horse,2004,10,"428,000.00","26,760,800.00"
Pacific Northwest,Hungry Horse,2004,11,"428,000.00","42,023,100.00"
Pacific Northwest,Hungry Horse,2004,12,"428,000.00","33,365,300.00"
Pacific Northwest,Hungry Horse,2005,1,"428,000.00","37,551,000.00"
Pacific Northwest,Hungry Horse,2005,2,"428,000.00","17,720,500.00"
Pacific Northwest,Hungry Horse,2005,3,"428,000.00","13,622,400.00"
Pacific Northwest,Hungry Horse,2005,4,"428,000.00","113,861,000.00"
Pacific Northwest,Hungry Horse,2005,5,"428,000.00","143,783,100.00"
Pacific Northwest,Hungry Horse,2005,6,"428,000.00","165,544,000.00"
Pacific Northwest,Hungry Horse,2005,7,"428,000.00","135,310,800.00"
Pacific Northwest,Hungry Horse,2005,8,"428,000.00","126,740,000.00"
Pacific Northwest,Hungry Horse,2005,9,"428,000.00","27,878,400.00"
Pacific Northwest,Hungry Horse,2005,10,"428,000.00","21,741,700.00"
Pacific Northwest,Hungry Horse,2005,11,"428,000.00","13,636,400.00"
Pacific Northwest,Hungry Horse,2005,12,"428,000.00","33,026,900.00"
Pacific Northwest,Hungry Horse,2006,1,"428,000.00","17,801,500.00"
Pacific Northwest,Hungry Horse,2006,2,"428,000.00","128,395,400.00"
Pacific Northwest,Hungry Horse,2006,3,"428,000.00","51,551,900.00"
Pacific Northwest,Hungry Horse,2006,4,"428,000.00","223,652,400.00"
Pacific Northwest,Hungry Horse,2006,5,"428,000.00","123,199,300.00"
Pacific Northwest,Hungry Horse,2006,6,"428,000.00","155,176,500.00"
Pacific Northwest,Hungry Horse,2006,7,"428,000.00","106,980,800.00"
Pacific Northwest,Hungry Horse,2006,8,"428,000.00","70,466,100.00"
Pacific Northwest,Hungry Horse,2006,9,"428,000.00","56,397,800.00"
Pacific Northwest,Hungry Horse,2006,10,"428,000.00","61,774,700.00"
Pacific Northwest,Hungry Horse,2006,11,"428,000.00","25,992,900.00"
Pacific Northwest,Hungry Horse,2006,12,"428,000.00","33,076,600.00"
Pacific Northwest,Hungry Horse,2007,1,"428,000.00","51,406,300.00"
Pacific Northwest,Hungry Horse,2007,2,"428,000.00","49,887,300.00"
Pacific Northwest,Hungry Horse,2007,3,"428,000.00","61,360,700.00"
Pacific Northwest,Hungry Horse,2007,4,"428,000.00","96,414,400.00"
Pacific Northwest,Hungry Horse,2007,5,"428,000.00","166,449,400.00"
Pacific Northwest,Hungry Horse,2007,6,"428,000.00","94,032,400.00"
Pacific Northwest,Hungry Horse,2007,7,"428,000.00","103,301,400.00"
Pacific Northwest,Hungry Horse,2007,8,"428,000.00","103,803,200.00"
Pacific Northwest,Hungry Horse,2007,9,"428,000.00","59,220,800.00"
Pacific Northwest,Hungry Horse,2007,10,"428,000.00","44,109,100.00"
Pacific Northwest,Hungry Horse,2007,11,"428,000.00","42,913,700.00"
Pacific Northwest,Hungry Horse,2007,12,"428,000.00","51,024,400.00"
Pacific Northwest,Hungry Horse,2008,1,"428,000.00","64,135,100.00"
Pacific Northwest,Hungry Horse,2008,2,"428,000.00","58,992,200.00"
Pacific Northwest,Hungry Horse,2008,3,"428,000.00","61,519,400.00"
Pacific Northwest,Hungry Horse,2008,4,"428,000.00","86,764,500.00"
Pacific Northwest,Hungry Horse,2008,5,"428,000.00","93,400,500.00"
Pacific Northwest,Hungry Horse,2008,6,"428,000.00","171,322,000.00"
Pacific Northwest,Hungry Horse,2008,7,"428,000.00","171,315,600.00"
Pacific Northwest,Hungry Horse,2008,8,"428,000.00","157,313,900.00"
Pacific Northwest,Hungry Horse,2008,9,"428,000.00","92,764,200.00"
Pacific Northwest,Hungry Horse,2008,10,"428,000.00","50,751,400.00"
Pacific Northwest,Hungry Horse,2008,11,"428,000.00","41,246,800.00"
Pacific Northwest,Hungry Horse,2008,12,"428,000.00","58,089,700.00"
Pacific Northwest,Hungry Horse,2009,1,"428,000.00","57,074,400.00"
Pacific Northwest,Hungry Horse,2009,2,"428,000.00","60,433,000.00"
Pacific Northwest,Hungry Horse,2009,3,"428,000.00","56,647,000.00"
Pacific Northwest,Hungry Horse,2009,4,"428,000.00","21,884,000.00"
Pacific Northwest,Hungry Horse,2009,5,"428,000.00","135,464,000.00"
Pacific Northwest,Hungry Horse,2009,6,"428,000.00","70,553,000.00"
Pacific Northwest,Hungry Horse,2009,7,"428,000.00","52,737,000.00"
Pacific Northwest,Hungry Horse,2009,8,"428,000.00","60,154,900.00"
Pacific Northwest,Hungry Horse,2009,9,"428,000.00","59,085,700.00"
Pacific Northwest,Minidoka,1999,9,"27,700.00","14,820,000.00"
Pacific Northwest,Minidoka,1999,10,"27,700.00","12,737,000.00"
Pacific Northwest,Minidoka,1999,11,"27,700.00","8,431,452.00"
Pacific Northwest,Minidoka,1999,12,"27,700.00","10,227,000.00"
Pacific Northwest,Minidoka,2000,1,"27,700.00","14,318,486.00"
Pacific Northwest,Minidoka,2000,2,"27,700.00","5,792,000.00"
Pacific Northwest,Minidoka,2000,3,"27,700.00","7,449,000.00"
Pacific Northwest,Minidoka,2000,4,"27,700.00","16,398,000.00"
Pacific Northwest,Minidoka,2000,5,"27,700.00","16,386,000.00"
Pacific Northwest,Minidoka,2000,6,"27,700.00","18,962,000.00"
Pacific Northwest,Minidoka,2000,7,"27,700.00","19,712,000.00"
Pacific Northwest,Minidoka,2000,8,"27,700.00","19,849,000.00"
Pacific Northwest,Minidoka,2000,9,"27,700.00","13,907,000.00"
Pacific Northwest,Minidoka,2000,10,"27,700.00","7,555,000.00"
Pacific Northwest,Minidoka,2000,11,"27,700.00","1,048,680.00"
Pacific Northwest,Minidoka,2000,12,"27,700.00","1,510,000.00"
Pacific Northwest,Minidoka,2001,1,"27,700.00","919,000.00"
Pacific Northwest,Minidoka,2001,2,"27,700.00","868,000.00"
Pacific Northwest,Minidoka,2001,3,"27,700.00","795,758.00"
Pacific Northwest,Minidoka,2001,4,"27,700.00","7,764,000.00"
Pacific Northwest,Minidoka,2001,5,"27,700.00","19,116,000.00"
Pacific Northwest,Minidoka,2001,6,"27,700.00","19,164,000.00"
Pacific Northwest,Minidoka,2001,7,"27,700.00","18,986,000.00"
Pacific Northwest,Minidoka,2001,8,"27,700.00","17,886,000.00"
Pacific Northwest,Minidoka,2001,9,"27,700.00","11,802,000.00"
Pacific Northwest,Minidoka,2001,10,"27,700.00","3,784,000.00"
Pacific Northwest,Minidoka,2001,11,"27,700.00","712,000.00"
Pacific Northwest,Minidoka,2001,12,"27,700.00","968,000.00"
Pacific Northwest,Minidoka,2002,1,"27,700.00","910,000.00"
Pacific Northwest,Minidoka,2002,2,"27,700.00","709,000.00"
Pacific Northwest,Minidoka,2002,3,"27,700.00","966,000.00"
Pacific Northwest,Minidoka,2002,4,"27,700.00","1,894,000.00"
Pacific Northwest,Minidoka,2002,5,"27,700.00","13,775,000.00"
Pacific Northwest,Minidoka,2002,6,"27,700.00","15,762,000.00"
Pacific Northwest,Minidoka,2002,7,"27,700.00","17,672,000.00"
Pacific Northwest,Minidoka,2002,8,"27,700.00","16,946,000.00"
Pacific Northwest,Minidoka,2002,9,"27,700.00","13,223,580.00"
Pacific Northwest,Minidoka,2002,10,"27,700.00","4,109,600.00"
Pacific Northwest,Minidoka,2002,11,"27,700.00","913,000.00"
Pacific Northwest,Minidoka,2002,12,"27,700.00","859,000.00"
Pacific Northwest,Minidoka,2003,1,"27,700.00","816,000.00"
Pacific Northwest,Minidoka,2003,2,"27,700.00","826,000.00"
Pacific Northwest,Minidoka,2003,3,"27,700.00","932,000.00"
Pacific Northwest,Minidoka,2003,4,"27,700.00","4,144,000.00"
Pacific Northwest,Minidoka,2003,5,"27,700.00","13,026,000.00"
Pacific Northwest,Minidoka,2003,6,"27,700.00","17,909,000.00"
Pacific Northwest,Minidoka,2003,7,"27,700.00","17,807,000.00"
Pacific Northwest,Minidoka,2003,8,"27,700.00","15,138,925.00"
Pacific Northwest,Minidoka,2003,9,"27,700.00","11,670,000.00"
Pacific Northwest,Minidoka,2003,10,"27,700.00","3,807,000.00"
Pacific Northwest,Minidoka,2003,11,"27,700.00","360,000.00"
Pacific Northwest,Minidoka,2003,12,"27,700.00","500,000.00"
Pacific Northwest,Minidoka,2004,1,"27,700.00","331,000.00"
Pacific Northwest,Minidoka,2004,2,"27,700.00","543,000.00"
Pacific Northwest,Minidoka,2004,3,"27,700.00","823,000.00"
Pacific Northwest,Minidoka,2004,4,"27,700.00","7,289,920.00"
Pacific Northwest,Minidoka,2004,5,"27,700.00","13,963,000.00"
Pacific Northwest,Minidoka,2004,6,"27,700.00","15,816,000.00"
Pacific Northwest,Minidoka,2004,7,"27,700.00","15,207,600.00"
Pacific Northwest,Minidoka,2004,8,"27,700.00","13,626,000.00"
Pacific Northwest,Minidoka,2004,9,"27,700.00","8,478,000.00"
Pacific Northwest,Minidoka,2004,10,"27,700.00","3,195,000.00"
Pacific Northwest,Minidoka,2004,11,"27,700.00","776,000.00"
Pacific Northwest,Minidoka,2004,12,"27,700.00","632,000.00"
Pacific Northwest,Minidoka,2005,1,"27,700.00","730,000.00"
Pacific Northwest,Minidoka,2005,2,"27,700.00",
Pacific Northwest,Minidoka,2005,3,"27,700.00","345,000.00"
Pacific Northwest,Minidoka,2005,4,"27,700.00","1,880,000.00"
Pacific Northwest,Minidoka,2005,5,"27,700.00","6,864,000.00"
Pacific Northwest,Minidoka,2005,6,"27,700.00","15,420,000.00"
Pacific Northwest,Minidoka,2005,7,"27,700.00","20,092,000.00"
Pacific Northwest,Minidoka,2005,8,"27,700.00","16,453,000.00"
Pacific Northwest,Minidoka,2005,9,"27,700.00","12,786,000.00"
Pacific Northwest,Minidoka,2005,10,"27,700.00","4,962,000.00"
Pacific Northwest,Minidoka,2005,11,"27,700.00","798,000.00"
Pacific Northwest,Minidoka,2005,12,"27,700.00","569,000.00"
Pacific Northwest,Minidoka,2006,1,"27,700.00","898,000.00"
Pacific Northwest,Minidoka,2006,2,"27,700.00","5,009,000.00"
Pacific Northwest,Minidoka,2006,3,"27,700.00","5,920,000.00"
Pacific Northwest,Minidoka,2006,4,"27,700.00","14,310,000.00"
Pacific Northwest,Minidoka,2006,5,"27,700.00","16,831,000.00"
Pacific Northwest,Minidoka,2006,6,"27,700.00","16,092,000.00"
Pacific Northwest,Minidoka,2006,7,"27,700.00","20,182,000.00"
Pacific Northwest,Minidoka,2006,8,"27,700.00","16,371,000.00"
Pacific Northwest,Minidoka,2006,9,"27,700.00","11,303,000.00"
Pacific Northwest,Minidoka,2006,10,"27,700.00","4,983,000.00"
Pacific Northwest,Minidoka,2006,11,"27,700.00","654,000.00"
Pacific Northwest,Minidoka,2006,12,"27,700.00","4,080,000.00"
Pacific Northwest,Minidoka,2007,1,"27,700.00","6,506,000.00"
Pacific Northwest,Minidoka,2007,2,"27,700.00","3,602,000.00"
Pacific Northwest,Minidoka,2007,3,"27,700.00","2,613,600.00"
Pacific Northwest,Minidoka,2007,4,"27,700.00","7,331,000.00"
Pacific Northwest,Minidoka,2007,5,"27,700.00","15,799,000.00"
Pacific Northwest,Minidoka,2007,6,"27,700.00","18,426,000.00"
Pacific Northwest,Minidoka,2007,7,"27,700.00","19,943,000.00"
Pacific Northwest,Minidoka,2007,8,"27,700.00","16,359,620.00"
Pacific Northwest,Minidoka,2007,9,"27,700.00","12,297,000.00"
Pacific Northwest,Minidoka,2007,10,"27,700.00","3,376,000.00"
Pacific Northwest,Minidoka,2007,11,"27,700.00","894,000.00"
Pacific Northwest,Minidoka,2007,12,"27,700.00","731,200.00"
Pacific Northwest,Minidoka,2008,1,"27,700.00","600,000.00"
Pacific Northwest,Minidoka,2008,2,"27,700.00","911,000.00"
Pacific Northwest,Minidoka,2008,3,"27,700.00","940,738.00"
Pacific Northwest,Minidoka,2008,4,"27,700.00","2,908,000.00"
Pacific Northwest,Minidoka,2008,5,"27,700.00","15,112,000.00"
Pacific Northwest,Minidoka,2008,6,"27,700.00","16,646,000.00"
Pacific Northwest,Minidoka,2008,7,"27,700.00","20,173,000.00"
Pacific Northwest,Minidoka,2008,8,"27,700.00","19,596,000.00"
Pacific Northwest,Minidoka,2008,9,"27,700.00","13,845,000.00"
Pacific Northwest,Minidoka,2008,10,"27,700.00","5,270,000.00"
Pacific Northwest,Minidoka,2008,11,"27,700.00","1,192,000.00"
Pacific Northwest,Minidoka,2008,12,"27,700.00","1,107,000.00"
Pacific Northwest,Minidoka,2009,1,"27,700.00","1,316,000.00"
Pacific Northwest,Minidoka,2009,2,"27,700.00","1,104,000.00"
Pacific Northwest,Minidoka,2009,3,"27,700.00","1,276,000.00"
Pacific Northwest,Minidoka,2009,4,"27,700.00","14,703,000.00"
Pacific Northwest,Minidoka,2009,5,"27,700.00","18,683,000.00"
Pacific Northwest,Minidoka,2009,6,"27,700.00","19,157,000.00"
